scenario_id,obstacle_id,k,dx,dy
23,0,10,0.09398227861642838,-0.2325373342869276
23,0,11,0.13295358325457934,-0.2044414772778149
23,0,12,0.1553861296397273,-0.3187877457760336
23,0,13,0.20198002574103466,-0.27290326277156685
23,0,14,0.2400645080792076,-0.27732909772008413
23,0,15,0.258333142735565,-0.35605925761079094
23,0,16,0.2887175876269644,-0.28630160355208223
23,0,17,0.30456255919632275,-0.3641595135670603
23,0,18,0.3140007720753684,-0.3258318114786479
23,0,19,0.3142726576249012,-0.3345965085155691
23,0,20,0.346161303815494,-0.41151808894813036
24,0,0,0.0,0.0
24,0,1,-0.001056499296567686,0.011296471520860881
24,0,2,-0.01704332268651982,-0.10054483757278733
24,0,3,-0.03625314914903123,-0.05121802537439652
24,0,4,-0.03544326884208074,-0.07888258739002156
24,0,5,-0.026895935244671633,-0.1612746201500172
24,0,6,0.0021115243034953825,-0.2174900751810987
24,0,7,0.020644358582760404,-0.15314488945125995
24,0,8,0.029587929399417047,-0.1445288401945345
24,0,9,0.028397191889277508,-0.16229083079899964
24,0,10,0.045102377431865556,-0.18529787920830115
24,0,11,0.08034412444553052,-0.1934922829029438
24,0,12,0.06358707336225145,-0.10550482816561464
24,0,13,0.09639833382338112,-0.12207737197007969
24,0,14,0.12026933938679978,-0.18472491495587143
24,0,15,0.1395341272572983,-0.18380457215156992
24,0,16,0.17784701330322217,-0.19316397568158505
24,0,17,0.18800096164663904,-0.3270857221467005
24,0,18,0.21228788384702726,-0.3921201851367383
24,0,19,0.24847711886953439,-0.3329047194339651
24,0,20,0.3004943093475386,-0.3910479954987115
25,0,0,0.0,0.0
25,0,1,7.524097614748719e-05,0.03426145839193149
25,0,2,0.015332686382306029,-0.005244008546247642
25,0,3,0.039954643669388765,-0.00793613476826615
25,0,4,0.0333938427439654,0.016439966616868345
25,0,5,0.03495134885868155,-0.04657669900683702
25,0,6,0.020266858375523857,-0.0936679184241604
25,0,7,0.0465839640087453,-0.12612929637976683
25,0,8,0.0661008227614667,-0.1245873749843275
25,0,9,0.06709831400676557,-0.1656249592735096
25,0,10,0.07846869822111543,-0.11117448677278924
25,0,11,0.1175508015102863,-0.13403899266376004
25,0,12,0.14533891887682407,-0.15662181286825683
25,0,13,0.1651909708674259,-0.16070522984751665
25,0,14,0.18520509096439858,-0.24042982416439737
25,0,15,0.21074428592415834,-0.23730261030960104
25,0,16,0.25061018455483214,-0.265668030232257
25,0,17,0.25436537600098297,-0.31803692861748345
25,0,18,0.26992137611092437,-0.3811268514279852
25,0,19,0.3044107269273983,-0.36497560701587506
25,0,20,0.3122317807809416,-0.4061397461127063
26,0,0,0.0,0.0
26,0,1,0.00151324349007835,-0.07174927755726598
26,0,2,-0.008484334149391965,-0.04913762576241801
26,0,3,-0.01053050878172241,-0.017171928291315877
26,0,4,0.02218456540276042,-0.1077711331475523
26,0,5,0.04160596218330579,-0.04590240205307245
26,0,6,0.051144556859802154,-0.07223740783426119
26,0,7,0.05417602336029738,-0.06420226407754534
26,0,8,0.07139242642503234,-0.1451090025820841
26,0,9,0.1023634110481478,-0.10760608399540136
26,0,10,0.13063844834427557,-0.09624405706489282
26,0,11,0.14750703611571944,-0.15299588253062102
26,0,12,0.17402098320859083,-0.06791648159069348
26,0,13,0.18401803768707092,-0.05752221363771316
26,0,14,0.21606441729336628,-0.14670463888844362
26,0,15,0.22618259343646108,-0.16102225667279782
26,0,16,0.2644560620312212,-0.2673397797523239
26,0,17,0.2747389617224971,-0.22977051410199517
26,0,18,0.2974814124156933,-0.25354231156704515
26,0,19,0.30833071456547334,-0.25019292278907534
26,0,20,0.30413669705692065,-0.32408032130480197
