scenario_id,obstacle_id,k,dx,dy
10,0,4,-0.36221440167530483,0.2079327003469563
10,0,5,-0.399147812048509,0.16758311811153626
10,0,6,-0.4309715483729093,0.20013564613021567
10,0,7,-0.5710757046848247,0.2189464350075215
10,0,8,-0.7414200808279134,0.1478051610451011
10,0,9,-0.917225107693731,0.15643700846703837
10,0,10,-1.034428950544115,0.09902524242597219
10,0,11,-0.956975929065139,0.11765925921197165
10,0,12,-0.868673442430711,0.08311879128666191
10,0,13,-0.7559991946680782,0.05092660856835006
10,0,14,-0.6813359035623918,0.13792270308996551
10,0,15,-0.5590704633905923,0.03693370805441805
10,0,16,-0.3780886385004467,0.018301908864387872
10,0,17,-0.19423778441846729,0.05625590713243146
10,0,18,-0.04220109378491399,-0.010668492059451598
10,0,19,0.013554683999572603,0.0031482735940047413
10,0,20,0.08537387223752413,-0.005053568616001619
11,0,0,0.0,0.0
11,0,1,-0.14275507221227235,-0.05911194516098117
11,0,2,-0.36375379609038094,-0.15246649937473133
11,0,3,-0.5392501863235224,-0.24717505489688774
11,0,4,-0.6287430638835789,-0.4160867209249668
11,0,5,-0.7663606288700766,-0.47111965148893986
11,0,6,-0.8159804347006103,-0.6149173929894334
11,0,7,-0.8640707075111997,-0.7249407978107492
11,0,8,-0.9312822491104717,-0.8888914768360979
11,0,9,-0.9311456873024666,-1.0098899402028354
11,0,10,-0.8838316546086951,-1.1196928461464617
11,0,11,-0.7972355361200882,-1.237567235919006
11,0,12,-0.614674980198187,-1.2344645629244344
11,0,13,-0.49991031044720313,-1.2031524941367708
11,0,14,-0.3088654239456716,-1.2051258370920652
11,0,15,-0.07981246586038138,-1.2432570452014025
11,0,16,0.04088254013332593,-1.1688178142190506
11,0,17,0.14322903929765518,-1.165858426192928
11,0,18,0.2162320660646624,-1.2435499184407084
11,0,19,0.3625723337569742,-1.2484447247103483
11,0,20,0.5932955361498395,-1.2785529169700134
12,0,0,0.0,0.0
12,0,1,-0.18974904819654625,0.011432360541634767
12,0,2,-0.39952222585653274,0.09516309878011064
12,0,3,-0.5472257891128192,0.14928373377502901
12,0,4,-0.6969413195431202,0.13572817910956259
12,0,5,-0.8309797118705085,0.19873714067549542
12,0,6,-0.9182647399001618,0.2683683520325528
12,0,7,-1.1152406581075156,0.302188174511667
12,0,8,-1.1822192061109145,0.29838019460904397
12,0,9,-1.402263987218865,0.37374050065955516
12,0,10,-1.4792297724901458,0.4507050933033424
12,0,11,-1.6826692441545608,0.6376324277687297
12,0,12,-1.8656181088657124,0.7575684127419338
12,0,13,-1.892372306774849,0.8959961107599664
12,0,14,-1.7068172232641081,0.9111755620400034
12,0,15,-1.6403102321004015,0.8469737271868523
12,0,16,-1.415863235103155,0.9209607134731199
12,0,17,-1.3085616724167175,0.8377784863091594
12,0,18,-1.172663647363569,0.8354957960633446
12,0,19,-1.054535286195461,0.8937808996403421
12,0,20,-0.9812217715015299,0.7972024426527978
13,0,0,0.0,0.0
13,0,1,-0.07506409945970027,-0.04774307907849096
13,0,2,-0.32308581780198686,-0.08826874221846381
13,0,3,-0.4872086767062225,-0.059205918790008805
13,0,4,-0.5913102163815331,-0.03578178572251611
13,0,5,-0.7556103094409536,0.05516028088777336
13,0,6,-0.9490249224523826,0.04065136460909646
13,0,7,-1.0789108812587713,0.000600198865912227
13,0,8,-1.2492185466055155,0.017913715482328785
13,0,9,-1.4525755664823272,-0.006582562098467859
13,0,10,-1.618823957789715,0.08999534831052813
13,0,11,-1.7362022967806254,0.03830568886846508
13,0,12,-1.8565879235748426,-0.03082328644008836
13,0,13,-1.9930399829574625,-0.12780280675588052
13,0,14,-2.1144479679747583,-0.15003817653797136
13,0,15,-2.3368900472639638,-0.14376246288026184
13,0,16,-2.452081944849544,-0.1401890370505765
13,0,17,-2.59995562353204,-0.22111604503990523
13,0,18,-2.716913822288819,-0.3427434118664714
13,0,19,-2.901869010970972,-0.2581510816111172
13,0,20,-3.1264938155010267,-0.36141875508588905
14,0,0,0.0,0.0
14,0,1,-0.20953606706988603,-0.034843821419685006
14,0,2,-0.3759799670494859,-0.04232141955087959
14,0,3,-0.5549503193435958,0.04814336271970379
14,0,4,-0.742114357071257,0.12935218691828332
14,0,5,-1.0134580092139736,0.12090647577975956
14,0,6,-1.2161866921587388,0.07877191590161992
14,0,7,-1.362188683025435,0.1632396265773791
14,0,8,-1.5505078852517467,0.2070166200054258
14,0,9,-1.7681890032351946,0.16289262156506973
14,0,10,-2.008301251019734,0.17896987035225137
14,0,11,-2.1976800899450035,0.2439209877061792
14,0,12,-1.964782536867774,0.16052957330198064
14,0,13,-1.8013724738966355,0.26516750608702994
14,0,14,-1.5482822262797944,0.1126402744815094
14,0,15,-1.5035379791464951,0.3677475790181224
14,0,16,-1.3672738933032376,0.20780796181136899
14,0,17,-1.167100428105738,0.23203175522987285
14,0,18,-0.9666069491784213,0.13357620591892586
