seed,method,scenario,S,eps_wass,sigma,shift_rho,shift_boost,ground_cost,collision,collision_step,min_clearance,min_clearance_step,total_progress,control_effort,constraint_active_count,missed_mode_steps,total_steps,avg_solve_ms,p50_solve_ms,p95_solve_ms,max_solve_ms,total_dro_injected,avg_safe_horizon,clearance_5pct
12345,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,34,0.7976,38,11.2595,220.0179,239,24,80,5.5359,3.4983,12.6361,15.1494,0,7.0000,0.8063
12346,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.8645,19,20.1620,788.3056,406,31,80,3.6360,2.7760,12.8404,19.5144,0,7.0000,0.8887
12347,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,34,0.6099,42,16.6395,360.2913,221,27,80,5.0118,3.8681,14.4673,20.3384,0,7.0000,0.6191
12348,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,28,0.6392,72,2.3820,91.0739,143,12,80,7.4752,4.6034,17.6771,25.3981,0,7.0000,0.6641
12349,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1115,12,7.3970,172.7770,198,18,80,5.5838,4.2639,13.8784,15.6637,0,7.0000,1.1297
12350,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9752,42,3.8015,114.8692,159,33,80,5.1129,3.3005,11.5836,14.6800,0,7.0000,0.9817
12351,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1252,12,20.3390,745.6857,512,22,80,3.7690,2.9037,9.8696,13.1320,0,7.0000,1.1561
12352,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9263,34,9.5988,201.7121,195,17,80,5.1549,3.3085,13.8838,14.3527,0,7.0000,0.9457
12353,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0269,52,8.2247,235.8180,268,22,80,5.5664,4.3038,14.3717,17.2021,0,7.0000,1.0350
12354,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1223,34,2.3627,103.9144,149,3,80,6.2643,4.0866,14.9381,18.3351,0,7.0000,0.1483
12355,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7392,28,20.5408,640.6444,390,38,80,5.1126,3.6562,17.1008,20.7393,0,7.0000,0.7539
12356,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.2400,45,2.0758,76.3950,114,24,80,7.0292,4.6665,16.2341,20.3215,0,7.0000,0.2510
12357,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1801,15,20.1119,801.2482,793,11,80,3.5797,2.9269,10.4690,13.5266,0,7.0000,1.2410
12358,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1539,12,20.1113,775.6099,643,20,80,2.9051,1.9428,9.1614,16.1229,0,7.0000,1.2267
12359,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9788,13,18.3827,433.2767,282,23,80,4.2581,3.0963,11.9746,14.0546,0,7.0000,1.0263
12360,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1674,20,20.1379,774.4868,371,26,80,3.2169,2.6011,8.2056,15.5322,0,7.0000,1.2319
12361,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0962,19,3.5356,141.1406,181,29,80,4.8860,3.3902,10.6041,11.3678,0,7.0000,1.1423
12362,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1279,13,20.1061,770.7779,623,14,80,4.3623,3.6086,13.9838,15.7162,0,7.0000,1.1926
12363,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0600,16,17.3557,381.3868,252,28,80,3.9755,2.9056,11.2043,17.1470,0,7.0000,1.0704
12364,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0388,24,3.3910,139.7650,156,17,80,5.4199,3.4509,13.1141,18.9355,0,7.0000,1.0589
12365,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6037,26,20.4937,636.4250,398,30,80,4.3606,3.5881,10.2841,19.1341,0,7.0000,0.6259
12366,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0627,20,2.9260,95.0775,87,25,80,5.6128,3.7547,14.5779,16.3885,0,7.0000,1.1013
12367,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0902,13,20.1086,773.7111,553,23,80,3.0104,2.5687,7.8311,10.7965,0,7.0000,1.1449
12368,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.7564,23,20.5583,663.5695,387,22,80,4.6609,3.2844,12.4169,15.9458,0,7.0000,0.7833
12369,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2029,14,20.4039,765.5388,461,15,80,4.1132,3.1320,12.3136,17.6673,0,7.0000,1.2635
12370,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0768,15,20.1149,802.4998,605,18,80,3.3760,2.6858,10.8214,20.2045,0,7.0000,1.2284
12371,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0382,28,3.5361,140.1893,126,19,80,4.9175,3.1800,12.6905,17.3778,0,7.0000,1.0663
12372,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1362,12,10.5052,210.2465,259,21,80,4.8721,3.1530,13.8915,15.4923,0,7.0000,1.1851
12373,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2156,12,20.1131,774.2535,588,25,80,2.7261,2.0550,9.0051,13.8473,0,7.0000,1.2692
12374,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4687,11,20.0864,788.7375,760,27,80,2.8277,1.8792,8.6857,13.9688,0,7.0000,1.5317
12375,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1329,19,19.7620,580.3491,392,23,80,4.2989,2.7540,10.6450,12.4532,0,7.0000,1.1971
12376,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1408,24,13.0292,229.7264,279,32,80,5.0952,3.6821,14.2989,18.8211,0,7.0000,1.1443
12377,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3649,17,20.1094,788.3961,479,18,80,3.0398,2.3544,8.1571,11.5385,0,7.0000,1.3974
12378,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1800,36,9.6326,201.6869,202,33,80,5.6769,3.7992,14.1714,16.5930,0,7.0000,0.2049
12379,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0709,12,6.0496,152.8352,149,22,80,4.5316,3.8439,12.0922,12.5556,0,7.0000,1.0940
12380,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1039,12,20.2859,587.5425,360,25,80,4.8876,3.5872,13.5927,19.1119,0,7.0000,1.1763
12381,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9961,30,2.4740,85.6620,83,20,80,5.6071,3.5759,13.3424,18.2770,0,7.0000,1.0262
12382,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2165,13,20.1107,774.4151,524,25,80,3.2515,2.2126,9.4232,11.2290,0,7.0000,1.2349
12383,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,22,0.3893,41,12.5529,270.5417,237,34,80,5.0022,3.2273,14.9967,19.8193,0,7.0000,0.4185
12384,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1442,17,13.8623,255.9646,311,26,80,4.7185,3.2119,12.3126,13.1246,0,7.0000,1.1488
12385,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1281,31,20.2999,652.2685,436,23,80,4.0480,3.0016,11.2882,17.9600,0,7.0000,1.1521
12386,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9084,16,18.3220,434.9788,292,22,80,4.5869,3.3269,12.2557,15.7171,0,7.0000,0.9269
12387,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,24,0.7785,27,20.2532,786.4583,635,17,80,4.4607,3.9907,14.2332,16.9237,0,7.0000,0.7943
12388,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9903,39,19.8077,537.1093,473,23,80,4.6390,3.3169,12.6183,14.7194,0,7.0000,1.0068
12389,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9690,17,2.8537,95.9134,91,26,80,4.5009,3.1853,11.2443,13.0736,0,7.0000,1.0028
12390,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.5710,28,2.4042,104.0077,157,13,80,5.9476,3.8494,12.8543,16.1045,0,7.0000,0.5883
12391,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,16,0.8110,18,6.1118,152.7564,208,12,80,5.8708,3.9042,13.7916,15.7996,0,7.0000,0.8432
12392,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1046,18,20.4924,730.5907,456,30,80,3.5955,2.4855,10.0245,15.6987,0,7.0000,1.1613
12393,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0375,40,8.3244,236.2063,206,22,80,5.2249,3.6824,13.7396,14.9326,0,7.0000,1.0561
12394,SHMPC,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6196,30,10.9965,255.2823,208,25,80,5.5515,4.2025,15.8810,18.1282,0,7.0000,0.6272
12345,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9960,12,16.6945,359.4360,404,30,80,5.0098,3.5790,13.5577,15.1852,11,7.0000,1.0182
12346,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,28,0.7186,31,20.4075,673.3490,442,27,80,5.5750,3.6182,16.8835,17.8105,8,7.0000,0.7477
12347,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,31,0.5841,40,17.2953,383.1836,357,24,80,6.0179,4.1428,14.3014,16.6077,12,7.0000,0.5948
12348,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,62,0.7177,72,2.5328,86.9096,142,9,80,6.1973,3.8626,14.3044,17.7930,9,7.0000,0.7426
12349,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1270,14,7.4004,172.8653,177,15,80,5.0008,3.2864,12.4457,16.1670,5,7.0000,1.1540
12350,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,29,0.5326,43,2.4736,85.3405,116,32,80,5.1066,3.3042,11.8182,14.6601,6,7.0000,0.5394
12351,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1239,12,20.3372,746.0143,487,21,80,3.4548,2.7652,10.6582,13.4822,8,7.0000,1.1542
12352,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0244,23,9.5956,201.9496,263,24,80,4.9037,3.1703,14.7597,17.2979,8,7.0000,1.0486
12353,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0640,19,11.0380,254.5361,246,22,80,4.7985,3.2921,11.2971,15.7240,6,7.0000,1.0824
12354,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.5036,31,2.7450,114.1784,172,9,80,6.3235,4.1098,13.7424,17.3453,17,7.0000,0.5085
12355,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.6785,28,20.2841,616.2974,397,37,80,4.1641,2.9340,11.3466,12.8343,8,7.0000,0.6945
12356,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,17,0.2373,45,2.0828,76.1854,81,14,80,5.6501,3.6082,14.2230,17.0699,13,7.0000,0.2436
12357,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2309,16,20.1090,775.3195,659,18,80,3.3575,2.5523,9.3982,10.0864,7,7.0000,1.2915
12358,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1534,12,20.1115,774.3861,519,21,80,2.8037,1.9429,9.4559,14.1419,5,7.0000,1.2263
12359,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9760,13,18.3843,433.2726,310,23,80,3.7516,3.1718,10.5337,11.5842,10,7.0000,1.0235
12360,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1307,19,20.1166,775.3997,455,19,80,3.2079,2.2129,9.4105,22.7801,10,7.0000,1.1788
12361,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0628,19,3.5498,141.2533,172,27,80,5.0076,3.5434,11.6908,15.6134,6,7.0000,1.1091
12362,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2248,13,20.1132,772.6257,618,15,80,3.4671,2.5179,10.5317,15.9582,7,7.0000,1.2707
12363,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0693,17,17.3730,381.6880,303,24,80,4.7700,3.5596,12.4603,17.9148,11,7.0000,1.0807
12364,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0218,24,2.9532,129.8726,160,30,80,6.0306,4.1315,17.3311,18.1816,10,7.0000,1.0411
12365,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6608,25,20.4020,679.5536,454,27,80,4.5177,3.3813,11.7059,12.9713,7,7.0000,0.6800
12366,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9116,26,2.9457,94.5869,98,27,80,4.9231,3.3947,11.9002,15.3603,7,7.0000,0.9374
12367,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1238,12,20.1134,772.2754,632,26,80,3.4796,2.3061,10.7803,19.7642,9,7.0000,1.1630
12368,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,22,0.7807,24,20.5907,665.2707,470,24,80,4.3771,3.3889,12.7595,17.1935,8,7.0000,0.8020
12369,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1558,14,20.4415,651.7642,418,11,80,3.9592,2.8851,11.2262,13.4657,11,7.0000,1.2201
12370,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9597,25,20.3090,654.2800,394,13,80,4.3212,2.9696,11.1945,27.4277,12,7.0000,0.9808
12371,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0025,33,3.4241,138.4820,138,11,80,4.6472,2.9723,10.7051,12.5342,5,7.0000,1.0227
12372,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1817,12,6.1542,152.4779,160,21,80,6.2515,3.8253,15.0505,17.5987,7,7.0000,1.2554
12373,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2085,12,20.1126,773.7694,547,21,80,3.5466,2.4105,10.4164,16.1743,7,7.0000,1.2636
12374,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.4368,19,20.1062,792.2028,709,28,80,3.1306,2.4640,10.5989,14.8145,5,7.0000,1.4994
12375,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0884,18,19.4145,551.6149,535,28,80,4.5023,3.3101,9.9158,21.2049,10,7.0000,1.1487
12376,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1578,24,13.0250,229.5352,225,25,80,4.8708,3.2593,11.9053,14.0695,7,7.0000,1.1612
12377,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3653,18,20.1042,786.9278,560,21,80,3.1327,2.3611,9.9616,11.1162,7,7.0000,1.3963
12378,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,18,0.1802,36,8.8808,190.7543,179,32,80,5.7333,3.6223,15.2134,19.3123,8,7.0000,0.2052
12379,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0134,17,5.5100,142.8732,184,25,80,4.6435,3.2315,13.3064,21.0777,8,7.0000,1.0301
12380,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1479,11,15.3974,307.6458,286,10,80,4.6501,3.7725,12.4094,14.6958,7,7.0000,1.1552
12381,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9345,30,2.4934,85.5109,131,16,80,6.0978,4.4680,16.7188,18.4262,5,7.0000,0.9625
12382,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2171,13,20.1093,776.4751,611,28,80,3.7536,2.7416,11.3735,13.6039,6,7.0000,1.2355
12383,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,35,0.8229,36,15.7687,364.4711,355,28,80,6.1096,3.9316,17.5574,20.6552,11,7.0000,0.8457
12384,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1595,16,13.8563,255.7354,370,22,80,4.7456,3.3735,12.6518,15.0378,5,7.0000,1.1625
12385,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1552,31,20.3129,648.7284,510,19,80,4.4868,3.2800,11.9717,15.9864,7,7.0000,1.1835
12386,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9015,14,14.5845,283.2097,344,26,80,5.1707,3.8302,13.7613,15.2614,13,7.0000,0.9404
12387,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,25,0.7687,29,20.2005,765.9294,745,22,80,4.1296,3.4238,9.7490,11.7607,6,7.0000,0.7867
12388,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9891,39,19.8200,537.1420,449,27,80,4.6041,3.2809,12.7013,16.8850,10,7.0000,1.0058
12389,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9499,17,2.4376,85.6131,104,15,80,5.7022,3.5510,12.0968,15.8474,9,7.0000,0.9650
12390,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.5807,28,2.4270,104.6478,170,15,80,5.8295,3.9846,13.1600,16.6891,11,7.0000,0.6017
12391,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,15,0.7195,49,3.3355,105.2847,199,25,80,6.0358,3.9590,14.4816,19.4677,16,7.0000,0.7339
12392,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1845,19,20.1096,775.6082,533,25,80,3.6841,2.7504,11.4390,13.5095,8,7.0000,1.2281
12393,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1546,40,9.1794,293.2046,322,24,80,4.8091,3.2857,10.1941,14.5166,14,7.0000,1.1718
12394,SHMPC_DRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9995,16,20.1167,790.9100,676,20,80,3.8111,3.6973,11.4725,15.9780,13,7.0000,1.1677
12345,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9826,12,16.7157,358.3365,445,25,80,5.1953,4.2802,13.4340,15.6994,13,7.0000,1.0048
12346,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,31,0.7978,33,20.3098,641.8001,351,24,80,5.2802,3.3711,17.8082,19.5880,7,7.0000,0.8094
12347,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,34,0.6100,42,16.6395,360.2742,277,26,80,5.7837,3.5867,18.0550,23.3408,10,7.0000,0.6192
12348,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,27,0.6294,72,2.3736,86.5259,136,11,80,7.6996,4.4296,18.9848,19.5285,9,7.0000,0.6543
12349,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1110,12,7.3970,172.7530,185,16,80,5.8790,3.9825,15.2076,17.8130,6,7.0000,1.1285
12350,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,29,0.5342,43,2.4725,85.2463,91,31,80,4.8645,3.1015,12.2896,14.0830,6,7.0000,0.5416
12351,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1167,15,20.1988,759.5505,575,13,80,4.4400,3.4741,12.1668,19.4309,7,7.0000,1.1725
12352,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9491,34,10.3873,211.5194,244,17,80,5.5912,3.4692,14.2141,17.8180,8,7.0000,0.9688
12353,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0513,21,11.0397,254.4786,303,19,80,5.0052,3.6482,10.9582,13.9006,6,7.0000,1.0695
12354,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,17,0.2628,33,2.0469,94.8012,178,28,80,6.7822,4.8853,16.1687,21.1787,17,7.0000,0.2756
12355,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,23,0.7002,29,20.3864,642.3811,352,39,80,4.1220,2.6804,13.6264,18.4772,14,7.0000,0.7128
12356,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,21,0.2468,47,2.0527,76.8476,109,11,80,6.6567,4.0188,13.9705,19.9569,7,7.0000,0.2569
12357,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1930,16,20.1102,790.6230,690,14,80,3.8763,2.5301,10.9810,14.7831,11,7.0000,1.2580
12358,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1509,12,20.1114,774.5636,596,14,80,3.3445,2.0469,10.7185,13.7945,9,7.0000,1.2249
12359,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9683,13,18.3863,433.8720,299,24,80,4.1323,3.0151,11.9263,15.4280,9,7.0000,1.0157
12360,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1576,17,20.1021,777.2076,494,20,80,3.8162,2.8950,11.7049,15.7682,7,7.0000,1.1741
12361,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9133,54,2.7891,92.2847,102,31,80,5.1712,3.7018,13.0758,13.4610,9,7.0000,0.9361
12362,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1218,13,20.1047,771.8613,475,15,80,3.0024,2.1830,10.7362,12.2897,7,7.0000,1.1890
12363,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0592,16,17.3650,381.7411,335,21,80,4.5317,3.5536,10.3947,14.0146,12,7.0000,1.0695
12364,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0302,24,2.9510,130.3342,144,27,80,5.7190,3.8971,14.1381,16.2796,11,7.0000,1.0496
12365,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.6716,25,20.4482,704.4654,429,27,80,5.5160,4.9701,12.2965,20.6819,13,7.0000,0.6855
12366,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,0.9167,26,2.5104,84.8633,108,24,80,5.0972,3.6052,14.8008,16.7658,7,7.0000,0.9425
12367,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0887,13,20.1086,773.7596,574,23,80,3.1571,2.2487,9.3751,18.8732,6,7.0000,1.1435
12368,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,1,20,0.7356,23,20.5628,664.2940,366,25,80,4.4817,3.6273,13.4428,19.4856,8,7.0000,0.7675
12369,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1531,14,20.1233,601.1792,398,15,80,4.0982,2.8174,12.4825,13.9564,9,7.0000,1.2229
12370,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0765,25,20.1342,625.9885,433,13,80,4.8137,3.3845,15.0548,16.1285,10,7.0000,1.1036
12371,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0425,27,3.4071,143.1336,127,12,80,4.8989,3.2591,10.7418,15.1088,12,7.0000,1.0678
12372,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1884,12,6.1488,152.1621,185,19,80,5.2347,3.2123,13.7512,16.2936,7,7.0000,1.2648
12373,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.2199,10,20.1122,774.7980,447,26,80,3.1460,2.2633,9.1314,14.6662,9,7.0000,1.2820
12374,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.3967,13,20.1011,816.3290,787,32,80,3.1778,2.4195,9.7811,18.0463,3,7.0000,1.4305
12375,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.0777,18,20.1236,597.2286,504,27,80,4.8948,3.5322,14.7180,20.2168,13,7.0000,1.1213
12376,SHMPC_AdaptiveDRO,baseline,30,0.1000,1.0000,0.0000,0.0000,w2_bures,0,-1,1.1454,24,13.0280,229.5211,302,24,80,4.7346,3.6523,13.0809,16.0458,8,7.0000,1.1489
