seed,variant,step,ego_x,ego_y,ego_theta,obs_x,obs_y,obs_mode,collision,missed_mode,clearance
200289,Base,23,0.1648,-0.0068,-0.0800,2.8663,0.1483,decelerating,0,0,2.7060
200289,Base,24,0.1648,-0.0068,-0.0800,2.8374,0.1227,decelerating,0,0,2.6758
200289,Base,25,0.1648,-0.0068,-0.0800,2.8035,0.0921,decelerating,0,0,2.6406
200289,Base,26,0.1648,-0.0068,-0.0800,2.7647,0.0565,decelerating,0,0,2.6007
200289,Base,27,0.1648,-0.0068,-0.0800,2.7210,0.0158,turn_left,0,1,2.5563
200289,Base,28,0.1648,-0.0068,-0.0800,2.6736,-0.0314,turn_left,0,0,2.5090
200289,Base,29,0.1648,-0.0068,-0.0800,2.6276,-0.0801,turn_left,0,0,2.4640
200289,Base,30,0.1648,-0.0068,-0.0800,2.5831,-0.1300,turn_left,0,1,2.4215
200289,Base,31,0.1648,-0.0068,-0.0800,2.5401,-0.1814,turn_left,0,1,2.3818
200289,Base,32,0.1648,-0.0068,-0.0800,2.4986,-0.2341,decelerating,0,0,2.3449
200289,Base,33,0.1648,-0.0068,-0.0800,2.4571,-0.2870,decelerating,0,0,2.3094
200289,Base,34,0.1648,-0.0068,-0.0800,2.4106,-0.3450,decelerating,0,0,2.2712
200289,Base,35,0.1648,-0.0068,-0.0800,2.3591,-0.4081,turn_left,0,0,2.2308
200289,Base,36,0.1648,-0.0068,-0.0800,2.3048,-0.4778,turn_left,0,1,2.1913
200289,Base,37,0.1648,-0.0068,-0.0800,2.2527,-0.5491,constant_velocity,0,1,2.1572
200289,Base,38,0.1648,-0.0068,-0.0800,2.2005,-0.6204,constant_velocity,0,1,2.1262
200289,Base,39,0.1648,-0.0068,-0.0800,2.1484,-0.6915,decelerating,0,0,2.0985
200289,Base,40,0.1648,-0.0068,-0.0800,2.0965,-0.7626,decelerating,0,0,2.0744
200289,Base,41,0.1648,-0.0068,-0.0800,2.0395,-0.8388,constant_velocity,0,0,2.0510
200289,Base,42,0.1648,-0.0068,-0.0800,1.9772,-0.9200,decelerating,0,0,2.0295
200289,Base,43,0.1648,-0.0068,-0.0800,1.9150,-1.0011,decelerating,0,0,2.0130
200289,Base,44,0.1648,-0.0068,-0.0800,1.8479,-1.0872,turn_left,0,0,2.0001
200289,Base,45,0.1648,-0.0068,-0.0800,1.7786,-1.1803,turn_left,0,1,1.9954
200289,Base,46,0.1648,-0.0068,-0.0800,1.7121,-1.2753,turn_left,0,1,2.0009
200289,Base,47,0.1648,-0.0068,-0.0800,1.6485,-1.3722,turn_left,0,1,2.0164
200289,Base,48,0.1648,-0.0068,-0.0800,1.5877,-1.4710,turn_left,0,0,2.0418
200289,Base,49,0.1648,-0.0068,-0.0800,1.5298,-1.5717,turn_left,0,0,2.0766
200289,Base,50,0.1648,-0.0068,-0.0800,1.4749,-1.6742,turn_left,0,0,2.1205
200289,Base,51,0.1648,-0.0068,-0.0800,1.4230,-1.7782,turn_left,0,1,2.1728
200289,Base,52,0.1648,-0.0068,-0.0800,1.3743,-1.8839,turn_left,0,1,2.2330
200289,Base,53,0.1648,-0.0068,-0.0800,1.3286,-1.9910,turn_right,0,0,2.3003
200289,Base,54,0.1648,-0.0068,-0.0800,1.2798,-2.0967,turn_right,0,0,2.3688
200289,Base,55,0.1648,-0.0068,-0.0800,1.2277,-2.2010,turn_right,0,0,2.4381
200289,Base,56,0.1648,-0.0068,-0.0800,1.1724,-2.3036,turn_right,0,0,2.5081
200289,Base,57,0.1648,-0.0068,-0.0800,1.1140,-2.4045,turn_right,0,0,2.5788
200289,Base,58,0.1648,-0.0068,-0.0800,1.0526,-2.5036,turn_right,0,0,2.6499
200289,Base,59,0.1648,-0.0068,-0.0800,0.9884,-2.6008,decelerating,0,0,2.7216
200289,Base,60,0.1648,-0.0068,-0.0800,0.9242,-2.6979,decelerating,0,0,2.7962
200289,Base,61,0.1648,-0.0068,-0.0800,0.8552,-2.8001,decelerating,0,0,2.8774
200289,Base,62,0.1648,-0.0068,-0.0800,0.7811,-2.9073,constant_velocity,0,1,2.9653
200289,Base,63,0.1648,-0.0068,-0.0800,0.7020,-3.0196,constant_velocity,0,1,3.0603
200289,Base,64,0.1648,-0.0068,-0.0800,0.6230,-3.1318,turn_left,0,1,3.1585
200289,Base,65,0.1648,-0.0068,-0.0800,0.5474,-3.2464,turn_left,0,1,3.2622
200289,Base,66,0.1648,-0.0068,-0.0800,0.4754,-3.3633,turn_left,0,0,3.3709
200289,Base,67,0.1648,-0.0068,-0.0800,0.4069,-3.4825,constant_velocity,0,0,3.4841
200289,Base,68,0.1648,-0.0068,-0.0800,0.3383,-3.6016,constant_velocity,0,1,3.5990
200289,Base,69,0.1648,-0.0068,-0.0800,0.2696,-3.7207,constant_velocity,0,1,3.7154
200289,Base,70,0.1648,-0.0068,-0.0800,0.2010,-3.8400,constant_velocity,0,0,3.8333
200289,Base,71,0.1648,-0.0068,-0.0800,0.1325,-3.9592,constant_velocity,0,0,3.9525
200289,Base,72,0.1648,-0.0068,-0.0800,0.0640,-4.0783,constant_velocity,0,0,4.0727
200289,Base,73,0.1648,-0.0068,-0.0800,-0.0044,-4.1974,constant_velocity,0,0,4.1941
200289,Base,74,0.1648,-0.0068,-0.0800,-0.0729,-4.3166,constant_velocity,0,1,4.3163
200289,Base,75,0.1648,-0.0068,-0.0800,-0.1412,-4.4357,constant_velocity,0,0,4.4394
200289,Base,76,0.1648,-0.0068,-0.0800,-0.2097,-4.5548,constant_velocity,0,1,4.5634
200289,Base,77,0.1648,-0.0068,-0.0800,-0.2782,-4.6739,constant_velocity,0,0,4.6881
200289,Base,78,0.1648,-0.0068,-0.0800,-0.3468,-4.7930,constant_velocity,0,0,4.8135
200289,Base,79,0.1648,-0.0068,-0.0800,-0.4153,-4.9120,constant_velocity,0,0,4.9394
200289,Base,80,0.1648,-0.0068,-0.0800,-0.4838,-5.0310,constant_velocity,0,1,5.0659
200289,Base,81,0.1648,-0.0068,-0.0800,-0.5522,-5.1500,constant_velocity,0,1,5.1930
200289,Base,82,0.1648,-0.0068,-0.0800,-0.6206,-5.2690,turn_left,0,0,5.3205
200289,Base,83,0.1648,-0.0068,-0.0800,-0.6856,-5.3901,turn_left,0,1,5.4500
200289,Base,84,0.1648,-0.0068,-0.0800,-0.7469,-5.5129,turn_left,0,0,5.5811
200289,Base,85,0.1648,-0.0068,-0.0800,-0.8046,-5.6376,decelerating,0,0,5.7136
200289,Base,86,0.1648,-0.0068,-0.0800,-0.8622,-5.7623,decelerating,0,0,5.8464
200289,Base,87,0.1648,-0.0068,-0.0800,-0.9248,-5.8920,decelerating,0,0,5.9852
200289,Base,88,0.1648,-0.0068,-0.0800,-0.9925,-6.0266,constant_velocity,0,1,6.1300
200289,Base,89,0.1648,-0.0068,-0.0800,-1.0652,-6.1660,constant_velocity,0,1,6.2808
200289,Base,90,0.1648,-0.0068,-0.0800,-1.1379,-6.3053,constant_velocity,0,0,6.4318
200289,Base,91,0.1648,-0.0068,-0.0800,-1.2107,-6.4446,decelerating,0,0,6.5831
200289,Base,92,0.1648,-0.0068,-0.0800,-1.2836,-6.5838,constant_velocity,0,1,6.7346
200289,Base,93,0.1648,-0.0068,-0.0800,-1.3615,-6.7279,constant_velocity,0,0,6.8923
200289,Base,94,0.1648,-0.0068,-0.0800,-1.4395,-6.8720,turn_left,0,1,7.0502
200289,Base,95,0.1648,-0.0068,-0.0800,-1.5131,-7.0184,turn_left,0,1,7.2095
200289,Base,96,0.1648,-0.0068,-0.0800,-1.5823,-7.1669,turn_left,0,1,7.3702
200289,Base,97,0.1648,-0.0068,-0.0800,-1.6470,-7.3174,turn_right,0,1,7.5318
200289,Base,98,0.1648,-0.0068,-0.0800,-1.7161,-7.4658,turn_right,0,0,7.6925
200289,Base,99,0.1648,-0.0068,-0.0800,-1.7896,-7.6120,turn_left,0,1,7.8523
200289,Base,100,0.1648,-0.0068,-0.0800,-1.8586,-7.7604,turn_left,0,1,8.0132
200289,Base,101,0.1648,-0.0068,-0.0800,-1.9232,-7.9106,turn_right,0,0,8.1750
200289,Base,102,0.1648,-0.0068,-0.0800,-1.9923,-8.0588,turn_right,0,0,8.3359
200289,Base,103,0.1648,-0.0068,-0.0800,-2.0656,-8.2048,turn_left,0,1,8.4960
200289,Base,104,0.1648,-0.0068,-0.0800,-2.1345,-8.3530,turn_left,0,1,8.6571
200289,Base,105,0.1648,-0.0068,-0.0800,-2.1989,-8.5033,turn_left,0,0,8.8191
200289,Base,106,0.1648,-0.0068,-0.0800,-2.2588,-8.6555,turn_left,0,1,8.9819
200289,Base,107,0.1648,-0.0068,-0.0800,-2.3143,-8.8096,turn_left,0,0,9.1452
200289,Base,108,0.1648,-0.0068,-0.0800,-2.3653,-8.9652,turn_left,0,1,9.3088
200289,Base,109,0.1648,-0.0068,-0.0800,-2.4114,-9.1223,turn_left,0,1,9.4726
200289,Base,110,0.1648,-0.0068,-0.0800,-2.4527,-9.2808,turn_left,0,1,9.6363
200289,Base,111,0.1648,-0.0068,-0.0800,-2.4893,-9.4404,turn_left,0,1,9.7999
200289,Base,112,0.1648,-0.0068,-0.0800,-2.5209,-9.6011,decelerating,0,0,9.9631
200289,Base,113,0.1648,-0.0068,-0.0800,-2.5526,-9.7617,decelerating,0,0,10.1263
200289,Base,114,0.1648,-0.0068,-0.0800,-2.5894,-9.9272,decelerating,0,0,10.2956
200289,Base,115,0.1648,-0.0068,-0.0800,-2.6312,-10.0977,decelerating,0,0,10.4710
200289,Base,116,0.1648,-0.0068,-0.0800,-2.6779,-10.2731,decelerating,0,0,10.6526
200289,Base,117,0.1648,-0.0068,-0.0800,-2.7296,-10.4534,decelerating,0,0,10.8401
200289,Base,118,0.1648,-0.0068,-0.0800,-2.7862,-10.6387,constant_velocity,0,0,11.0338
200289,Base,119,0.1648,-0.0068,-0.0800,-2.8478,-10.8290,constant_velocity,0,1,11.2336
200289,Base,120,0.1648,-0.0068,-0.0800,-2.9094,-11.0193,constant_velocity,0,0,11.4335
200289,Base,121,0.1648,-0.0068,-0.0800,-2.9711,-11.2095,constant_velocity,0,0,11.6333
200289,Base,122,0.1648,-0.0068,-0.0800,-3.0327,-11.3996,constant_velocity,0,0,11.8329
200289,Base,123,0.1648,-0.0068,-0.0800,-3.0943,-11.5897,constant_velocity,0,1,12.0326
200289,Base,124,0.1648,-0.0068,-0.0800,-3.1559,-11.7799,constant_velocity,0,0,12.2324
200289,Base,125,0.1648,-0.0068,-0.0800,-3.2175,-11.9702,constant_velocity,0,1,12.4323
200289,Base,126,0.1648,-0.0068,-0.0800,-3.2790,-12.1605,turn_left,0,1,12.6322
200289,Base,127,0.1648,-0.0068,-0.0800,-3.3347,-12.3527,turn_right,0,0,12.8323
200289,Base,128,0.1648,-0.0068,-0.0800,-3.3963,-12.5429,turn_right,0,0,13.0321
200289,Base,129,0.1648,-0.0068,-0.0800,-3.4635,-12.7313,turn_right,0,0,13.2317
200289,Base,130,0.1648,-0.0068,-0.0800,-3.5363,-12.9175,turn_right,0,0,13.4307
200289,Base,131,0.1648,-0.0068,-0.0800,-3.6145,-13.1013,turn_left,0,1,13.6290
200289,Base,132,0.1648,-0.0068,-0.0800,-3.6873,-13.2873,turn_left,0,1,13.8279
200289,Base,133,0.1648,-0.0068,-0.0800,-3.7545,-13.4754,turn_left,0,0,14.0273
200289,Base,134,0.1648,-0.0068,-0.0800,-3.8160,-13.6656,turn_left,0,0,14.2271
200289,Base,135,0.1648,-0.0068,-0.0800,-3.8718,-13.8576,turn_left,0,1,14.4270
200289,Base,136,0.1648,-0.0068,-0.0800,-3.9217,-14.0511,turn_left,0,1,14.6268
200289,Base,137,0.1648,-0.0068,-0.0800,-3.9657,-14.2460,turn_left,0,1,14.8262
200289,Base,138,0.1648,-0.0068,-0.0800,-4.0039,-14.4420,turn_left,0,1,15.0251
200289,Base,139,0.1648,-0.0068,-0.0800,-4.0358,-14.6391,turn_left,0,1,15.2233
200289,Base,140,0.1648,-0.0068,-0.0800,-4.0617,-14.8371,turn_left,0,1,15.4208
200289,Base,141,0.1648,-0.0068,-0.0800,-4.0816,-15.0359,turn_left,0,1,15.6174
200289,Base,142,0.1648,-0.0068,-0.0800,-4.0956,-15.2351,turn_right,0,0,15.8131
200289,Base,143,0.1648,-0.0068,-0.0800,-4.1155,-15.4340,turn_right,0,0,16.0099
200289,Base,144,0.1648,-0.0068,-0.0800,-4.1414,-15.6321,turn_right,0,0,16.2078
200289,Base,145,0.1648,-0.0068,-0.0800,-4.1734,-15.8293,turn_right,0,0,16.4064
200289,Base,146,0.1648,-0.0068,-0.0800,-4.2111,-16.0254,turn_right,0,0,16.6056
200289,Base,147,0.1648,-0.0068,-0.0800,-4.2546,-16.2205,turn_right,0,0,16.8052
200289,Base,148,0.1648,-0.0068,-0.0800,-4.3040,-16.4142,turn_right,0,0,17.0051
200289,Base,149,0.1648,-0.0068,-0.0800,-4.3592,-16.6064,turn_right,0,0,17.2050
200289,OT,0,0.0000,0.0000,0.0000,3.1874,0.3604,turn_right,0,0,3.2077
200289,OT,1,0.1646,-0.0065,-0.0768,3.1783,0.3529,turn_right,0,0,3.0351
200289,OT,2,0.1646,-0.0065,-0.0768,3.1690,0.3458,turn_right,0,0,3.0250
200289,OT,3,0.1646,-0.0065,-0.0768,3.1597,0.3390,turn_right,0,0,3.0149
200289,OT,4,0.1646,-0.0065,-0.0768,3.1502,0.3324,turn_right,0,0,3.0048
200289,OT,5,0.1646,-0.0065,-0.0768,3.1407,0.3263,turn_right,0,0,2.9946
200289,OT,6,0.1646,-0.0065,-0.0768,3.1310,0.3204,turn_right,0,0,2.9843
200289,OT,7,0.1646,-0.0065,-0.0768,3.1210,0.3150,turn_right,0,0,2.9738
200289,OT,8,0.1646,-0.0065,-0.0768,3.1110,0.3098,turn_right,0,0,2.9634
200289,OT,9,0.1646,-0.0065,-0.0768,3.1010,0.3050,turn_right,0,0,2.9529
200289,OT,10,0.1646,-0.0065,-0.0768,3.0909,0.3007,turn_left,0,0,2.9424
200289,OT,11,0.1646,-0.0065,-0.0768,3.0810,0.2960,turn_left,0,1,2.9320
200289,OT,12,0.1646,-0.0065,-0.0768,3.0712,0.2910,decelerating,0,0,2.9218
200289,OT,13,0.1646,-0.0065,-0.0768,3.0615,0.2860,turn_right,0,0,2.9117
200289,OT,14,0.1646,-0.0065,-0.0768,3.0466,0.2763,turn_right,0,0,2.8958
200289,OT,15,0.1646,-0.0065,-0.0768,3.0313,0.2671,turn_right,0,1,2.8797
200289,OT,16,0.1646,-0.0065,-0.0768,3.0157,0.2583,turn_right,0,0,2.8634
200289,OT,17,0.1646,-0.0065,-0.0768,2.9999,0.2500,decelerating,0,0,2.8468
200289,OT,18,0.1646,-0.0065,-0.0768,2.9841,0.2416,decelerating,0,0,2.8303
200289,OT,19,0.1646,-0.0065,-0.0768,2.9634,0.2283,turn_left,0,1,2.8086
200289,OT,20,0.1646,-0.0065,-0.0768,2.9383,0.2092,turn_left,0,1,2.7821
200289,OT,21,0.1646,-0.0065,-0.0768,2.9139,0.1894,turn_left,0,1,2.7562
200289,OT,22,0.1646,-0.0065,-0.0768,2.8901,0.1689,decelerating,0,1,2.7311
200289,OT,23,0.1646,-0.0065,-0.0768,2.8663,0.1483,decelerating,0,0,2.7061
200289,OT,24,0.1646,-0.0065,-0.0768,2.8374,0.1227,decelerating,0,1,2.6759
200289,OT,25,0.1646,-0.0065,-0.0768,2.8035,0.0921,decelerating,0,0,2.6407
200289,OT,26,0.1646,-0.0065,-0.0768,2.7647,0.0565,decelerating,0,1,2.6008
200289,OT,27,0.1646,-0.0065,-0.0768,2.7210,0.0158,turn_left,0,0,2.5564
200289,OT,28,0.1646,-0.0065,-0.0768,2.6736,-0.0314,turn_left,0,1,2.5091
200289,OT,29,0.1646,-0.0065,-0.0768,2.6276,-0.0801,turn_left,0,1,2.4641
200289,OT,30,0.1646,-0.0065,-0.0768,2.5831,-0.1300,turn_left,0,0,2.4217
200289,OT,31,0.1646,-0.0065,-0.0768,2.5401,-0.1814,turn_left,0,0,2.3819
200289,OT,32,0.1646,-0.0065,-0.0768,2.4986,-0.2341,decelerating,0,0,2.3451
200289,OT,33,0.1646,-0.0065,-0.0768,2.4571,-0.2870,decelerating,0,0,2.3096
200289,OT,34,0.1646,-0.0065,-0.0768,2.4106,-0.3450,decelerating,0,0,2.2713
200289,OT,35,0.1646,-0.0065,-0.0768,2.3591,-0.4081,turn_left,0,0,2.2310
200289,OT,36,0.1646,-0.0065,-0.0768,2.3048,-0.4778,turn_left,0,0,2.1915
200289,OT,37,0.1646,-0.0065,-0.0768,2.2527,-0.5491,constant_velocity,0,0,2.1574
200289,OT,38,0.1646,-0.0065,-0.0768,2.2005,-0.6204,constant_velocity,0,0,2.1264
200289,OT,39,0.1646,-0.0065,-0.0768,2.1484,-0.6915,decelerating,0,1,2.0987
200289,OT,40,0.1646,-0.0065,-0.0768,2.0965,-0.7626,decelerating,0,1,2.0746
200289,OT,41,0.1646,-0.0065,-0.0768,2.0395,-0.8388,constant_velocity,0,1,2.0513
200289,OT,42,0.1646,-0.0065,-0.0768,1.9772,-0.9200,decelerating,0,0,2.0298
200289,OT,43,0.1646,-0.0065,-0.0768,1.9150,-1.0011,decelerating,0,0,2.0133
200289,OT,44,0.1646,-0.0065,-0.0768,1.8479,-1.0872,turn_left,0,0,2.0003
200289,OT,45,0.1646,-0.0065,-0.0768,1.7786,-1.1803,turn_left,0,0,1.9957
200289,OT,46,0.1646,-0.0065,-0.0768,1.7121,-1.2753,turn_left,0,1,2.0012
200289,OT,47,0.1646,-0.0065,-0.0768,1.6485,-1.3722,turn_left,0,0,2.0167
200289,OT,48,0.1646,-0.0065,-0.0768,1.5877,-1.4710,turn_left,0,0,2.0421
200289,OT,49,0.1646,-0.0065,-0.0768,1.5298,-1.5717,turn_left,0,0,2.0769
200289,OT,50,0.3590,-0.0135,0.0027,1.4749,-1.6742,turn_left,0,0,2.0007
200289,OT,51,0.5833,-0.0221,-0.0773,1.4230,-1.7782,turn_left,0,0,1.9466
200289,OT,52,0.8377,-0.0314,0.0027,1.3743,-1.8839,turn_left,0,0,1.9287
200289,OT,53,1.1219,-0.0422,-0.0773,1.3286,-1.9910,turn_right,0,1,1.9597
200289,OT,54,1.4362,-0.0537,0.0027,1.2798,-2.0967,turn_right,0,0,2.0490
200289,OT,55,1.7804,-0.0667,-0.0773,1.2277,-2.2010,turn_right,0,0,2.2046
200289,OT,56,2.1547,-0.0805,0.0027,1.1724,-2.3036,turn_right,0,1,2.4304
200289,OT,57,2.5588,-0.0957,-0.0773,1.1140,-2.4045,turn_right,0,1,2.7236
200289,OT,58,2.9930,-0.1117,0.0027,1.0526,-2.5036,turn_right,0,1,3.0799
200289,OT,59,3.4571,-0.1292,-0.0773,0.9884,-2.6008,decelerating,0,0,3.4932
200289,OT,60,3.9512,-0.1475,0.0027,0.9242,-2.6979,decelerating,0,0,3.9582
200289,OT,61,4.4752,-0.1672,-0.0773,0.8552,-2.8001,decelerating,0,0,4.4763
200289,OT,62,5.0293,-0.1877,0.0027,0.7811,-2.9073,constant_velocity,0,1,5.0442
200289,OT,63,5.6133,-0.2096,-0.0771,0.7020,-3.0196,constant_velocity,0,0,5.6583
200289,OT,64,6.2272,-0.2322,0.0029,0.6230,-3.1318,turn_left,0,0,6.3100
200289,OT,65,6.8712,-0.2563,-0.0771,0.5474,-3.2464,turn_left,0,0,6.9950
200289,OT,66,7.5451,-0.2811,0.0029,0.4754,-3.3633,turn_left,0,0,7.7123
200289,OT,67,8.2489,-0.3074,-0.0771,0.4069,-3.4825,constant_velocity,0,1,8.4604
200289,OT,68,8.9827,-0.3345,0.0029,0.3383,-3.6016,constant_velocity,0,0,9.2413
200289,OT,69,9.7465,-0.3630,-0.0771,0.2696,-3.7207,constant_velocity,0,0,10.0542
200289,OT,70,10.5403,-0.3923,0.0029,0.2010,-3.8400,constant_velocity,0,0,10.8990
200289,OT,71,11.3642,-0.4193,-0.0681,0.1325,-3.9592,constant_velocity,0,0,11.7763
200289,OT,72,12.2181,-0.4431,0.0119,0.0640,-4.0783,constant_velocity,0,0,12.6861
200289,OT,73,13.1022,-0.4639,-0.0584,-0.0044,-4.1974,constant_velocity,0,1,13.6280
200289,OT,74,13.9763,-0.4803,0.0216,-0.0729,-4.3166,constant_velocity,0,1,14.5635
200289,OT,75,14.8000,-0.4462,0.0616,-0.1412,-4.4357,constant_velocity,0,0,15.4647
200289,OT,76,15.5730,-0.3983,0.0620,-0.2097,-4.5548,constant_velocity,0,0,16.3208
200289,OT,77,16.2953,-0.3433,0.0903,-0.2782,-4.6739,constant_velocity,0,0,17.1300
200289,OT,78,16.9640,-0.2560,0.1703,-0.3468,-4.7930,constant_velocity,0,0,17.8954
200289,OT,79,17.5779,-0.1417,0.1985,-0.4153,-4.9120,constant_velocity,0,0,18.6148
200289,OT,80,18.1450,-0.0507,0.1185,-0.4838,-5.0310,constant_velocity,0,0,19.2830
200289,OT,81,18.6677,-0.0093,0.0385,-0.5522,-5.1500,constant_velocity,0,0,19.8955
200289,OT,82,19.1421,-0.0097,-0.0415,-0.6206,-5.2690,turn_left,0,0,20.4506
200289,OT,83,19.5651,-0.0439,-0.1215,-0.6856,-5.3901,turn_left,0,0,20.9445
200289,OT,84,19.9382,-0.0747,-0.0416,-0.7469,-5.5129,turn_left,0,0,21.3881
200289,OT,85,20.2626,-0.0756,0.0384,-0.8046,-5.6376,decelerating,0,1,21.7891
200289,OT,86,20.5363,-0.0544,0.1184,-0.8622,-5.7623,decelerating,0,0,22.1467
200289,OT,87,20.7580,-0.0193,0.1984,-0.9248,-5.8920,decelerating,0,1,22.4640
200289,OT,88,20.9276,0.0216,0.2784,-0.9925,-6.0266,constant_velocity,0,1,22.7392
200289,OT,89,21.0459,0.0602,0.3584,-1.0652,-6.1660,constant_velocity,0,0,22.9710
200289,OT,90,21.1150,0.0881,0.4140,-1.1379,-6.3053,constant_velocity,0,0,23.1532
200289,OT,91,21.1378,0.0974,0.3340,-1.2107,-6.4446,decelerating,0,1,23.2863
200289,OT,92,21.1133,0.0903,0.2540,-1.2836,-6.5838,constant_velocity,0,0,23.3702
200289,OT,93,21.0395,0.0746,0.1740,-1.3615,-6.7279,constant_velocity,0,1,23.4111
200289,OT,94,20.9152,0.0582,0.0940,-1.4395,-6.8720,turn_left,0,0,23.4042
200289,OT,95,20.7462,0.0448,0.0654,-1.5131,-7.0184,turn_left,0,0,23.3530
200289,OT,96,20.5731,0.0334,0.0662,-1.5823,-7.1669,turn_left,0,0,23.2960
200289,OT,97,20.4301,0.0209,0.1092,-1.6470,-7.3174,turn_right,0,1,23.2647
200289,OT,98,20.3178,0.0042,0.1892,-1.7161,-7.4658,turn_right,0,1,23.2658
200289,OT,99,20.2360,-0.0147,0.2692,-1.7896,-7.6120,turn_left,0,0,23.2991
200289,OT,100,20.1798,-0.0325,0.3492,-1.8586,-7.7604,turn_left,0,0,23.3541
200289,OT,101,20.1414,-0.0481,0.4292,-1.9232,-7.9106,turn_right,0,1,23.4237
200289,OT,102,20.1156,-0.0611,0.5092,-1.9923,-8.0588,turn_right,0,1,23.5100
200289,OT,103,20.0993,-0.0711,0.5892,-2.0656,-8.2048,turn_left,0,0,23.6102
200289,OT,104,20.0898,-0.0779,0.6692,-2.1345,-8.3530,turn_left,0,0,23.7149
200289,OT,105,20.0852,-0.0818,0.7492,-2.1989,-8.5033,turn_left,0,0,23.8223
200289,OT,106,20.0840,-0.0830,0.8292,-2.2588,-8.6555,turn_left,0,0,23.9309
200289,OT,107,20.0849,-0.0819,0.9092,-2.3143,-8.8096,turn_left,0,0,24.0395
200289,OT,108,20.0871,-0.0788,0.9892,-2.3653,-8.9652,turn_left,0,0,24.1469
200289,OT,109,20.0899,-0.0741,1.0692,-2.4114,-9.1223,turn_left,0,0,24.2524
200289,OT,110,20.0929,-0.0680,1.1492,-2.4527,-9.2808,turn_left,0,0,24.3553
200289,OT,111,20.0957,-0.0609,1.2292,-2.4893,-9.4404,turn_left,0,0,24.4552
200289,OT,112,20.0982,-0.0531,1.3092,-2.5209,-9.6011,decelerating,0,0,24.5518
200289,OT,113,20.1001,-0.0446,1.3892,-2.5526,-9.7617,decelerating,0,0,24.6489
200289,OT,114,20.1013,-0.0358,1.4692,-2.5894,-9.9272,decelerating,0,1,24.7529
200289,OT,115,20.1019,-0.0268,1.5492,-2.6312,-10.0977,decelerating,0,0,24.8639
200289,OT,116,20.1017,-0.0178,1.6292,-2.6779,-10.2731,decelerating,0,1,24.9817
200289,OT,117,20.1008,-0.0088,1.7092,-2.7296,-10.4534,decelerating,0,0,25.1061
200289,OT,118,20.0993,-0.0000,1.7892,-2.7862,-10.6387,constant_velocity,0,0,25.2374
200289,OT,119,20.0970,0.0085,1.8692,-2.8478,-10.8290,constant_velocity,0,0,25.3755
200289,OT,120,20.0941,0.0167,1.9492,-2.9094,-11.0193,constant_velocity,0,0,25.5139
200289,OT,121,20.0906,0.0246,2.0292,-2.9711,-11.2095,constant_velocity,0,1,25.6524
200289,OT,122,20.0866,0.0320,2.1092,-3.0327,-11.3996,constant_velocity,0,1,25.7911
200289,OT,123,20.0821,0.0389,2.1892,-3.0943,-11.5897,constant_velocity,0,0,25.9301
200289,OT,124,20.0771,0.0453,2.2692,-3.1559,-11.7799,constant_velocity,0,0,26.0693
200289,OT,125,20.0717,0.0513,2.3492,-3.2175,-11.9702,constant_velocity,0,1,26.2088
200289,OT,126,20.0660,0.0566,2.4292,-3.2790,-12.1605,turn_left,0,0,26.3485
200289,OT,127,20.0600,0.0614,2.5092,-3.3347,-12.3527,turn_right,0,1,26.4844
200289,OT,128,20.0537,0.0657,2.5892,-3.3963,-12.5429,turn_right,0,0,26.6247
200289,OT,129,20.0472,0.0693,2.6692,-3.4635,-12.7313,turn_right,0,1,26.7695
200289,OT,130,20.0405,0.0724,2.7492,-3.5363,-12.9175,turn_right,0,1,26.9184
200289,OT,131,20.0337,0.0749,2.8292,-3.6145,-13.1013,turn_left,0,0,27.0712
200289,OT,132,20.0268,0.0768,2.9092,-3.6873,-13.2873,turn_left,0,0,27.2206
200289,OT,133,20.0199,0.0782,2.9892,-3.7545,-13.4754,turn_left,0,0,27.3665
200289,OT,134,20.0130,0.0789,3.0692,-3.8160,-13.6656,turn_left,0,0,27.5088
200289,OT,135,20.0061,0.0792,3.1492,-3.8718,-13.8576,turn_left,0,0,27.6475
200289,OT,136,19.9994,0.0788,3.2292,-3.9217,-14.0511,turn_left,0,0,27.7826
200289,OT,137,19.9927,0.0780,3.3092,-3.9657,-14.2460,turn_left,0,0,27.9139
200289,OT,138,19.9862,0.0766,3.3892,-4.0039,-14.4420,turn_left,0,0,28.0413
200289,OT,139,19.9799,0.0748,3.4692,-4.0358,-14.6391,turn_left,0,0,28.1647
200289,OT,140,19.9738,0.0724,3.5492,-4.0617,-14.8371,turn_left,0,0,28.2843
200289,OT,141,19.9680,0.0696,3.6292,-4.0816,-15.0359,turn_left,0,0,28.4000
200289,OT,142,19.9624,0.0664,3.7092,-4.0956,-15.2351,turn_right,0,0,28.5118
200289,OT,143,19.9572,0.0627,3.7892,-4.1155,-15.4340,turn_right,0,0,28.6294
200289,OT,144,19.9523,0.0587,3.8692,-4.1414,-15.6321,turn_right,0,1,28.7526
200289,OT,145,19.9478,0.0544,3.9492,-4.1734,-15.8293,turn_right,0,1,28.8812
200289,OT,146,19.9437,0.0497,4.0292,-4.2111,-16.0254,turn_right,0,0,29.0149
200289,OT,147,19.9400,0.0447,4.1092,-4.2546,-16.2205,turn_right,0,1,29.1536
200289,OT,148,19.9367,0.0395,4.1892,-4.3040,-16.4142,turn_right,0,1,29.2973
